case_id,case_type,expected,inferred,correct,error_type,elapsed_ms,checked_rules,condition_checks,avg_candidate_rules
noise_0449,noise,"[""有蹄类动物"", ""犀牛""]","[""犀牛""]",1,exact_or_contains_expected,0.02783298259600997,64,115,32
noise_0450,noise,"[""有蹄类动物"", ""河马""]","[""河马""]",1,exact_or_contains_expected,0.030542025342583656,72,95,36
noise_0451,noise,"[""有蹄类动物"", ""大象""]","[""大象""]",1,exact_or_contains_expected,0.020749983377754688,46,69,23
noise_0452,noise,"[""人类""]","[""人类""]",1,exact_or_contains_expected,0.024916022084653378,58,113,29
noise_0453,noise,"[""黑猩猩""]","[""黑猩猩""]",1,exact_or_contains_expected,0.02879201201722026,66,101,33
noise_0454,noise,"[""大猩猩""]","[""大猩猩""]",1,exact_or_contains_expected,0.027125002816319466,64,99,32
noise_0455,noise,"[""猴子""]","[""猴子""]",1,exact_or_contains_expected,0.026291003450751305,60,95,30
noise_0456,noise,"[""长臂猿""]","[""长臂猿""]",1,exact_or_contains_expected,0.024083012249320745,56,71,28
noise_0457,noise,"[""狒狒""]","[""狒狒""]",1,exact_or_contains_expected,0.028916052542626858,66,101,33
noise_0458,noise,"[""猕猴""]","[""猕猴""]",1,exact_or_contains_expected,0.027917034458369017,66,81,33
noise_0459,noise,"[""狐猴""]","[""狐猴""]",1,exact_or_contains_expected,0.027749978471547365,66,81,33
noise_0460,noise,"[""老鼠""]","[""老鼠""]",1,exact_or_contains_expected,0.3979589673690498,1052,1087,526
noise_0461,noise,"[""松鼠""]","[""松鼠""]",1,exact_or_contains_expected,0.023625034373253584,56,71,28
noise_0462,noise,"[""仓鼠""]","[""仓鼠""]",1,exact_or_contains_expected,0.029916001949459314,70,125,35
noise_0463,noise,"[""豚鼠""]","[""豚鼠""]",1,exact_or_contains_expected,0.0310409814119339,70,125,35
noise_0464,noise,"[""河狸""]","[""河狸""]",1,exact_or_contains_expected,0.021208019461482763,40,55,20
noise_0465,noise,"[""豪猪""]","[""豪猪""]",1,exact_or_contains_expected,0.020708015654236078,48,83,24
noise_0466,noise,"[""土拨鼠""]","[""土拨鼠""]",1,exact_or_contains_expected,0.022416003048419952,38,55,19
noise_0467,noise,"[""兔子""]","[""兔子""]",1,exact_or_contains_expected,0.018624996300786734,38,53,19
noise_0468,noise,"[""蓝鲸""]","[""蓝鲸""]",1,exact_or_contains_expected,0.02320797648280859,50,99,25
noise_0469,noise,"[""虎鲸""]","[""虎鲸""]",1,exact_or_contains_expected,0.023333006538450718,50,59,25
noise_0470,noise,"[""海豚""]","[""海豚""]",1,exact_or_contains_expected,0.028458016458898783,64,93,32
noise_0471,noise,"[""抹香鲸""]","[""抹香鲸""]",1,exact_or_contains_expected,0.021665997337549925,50,79,25
noise_0472,noise,"[""座头鲸""]","[""座头鲸""]",1,exact_or_contains_expected,0.022249994799494743,52,81,26
noise_0473,noise,"[""鸟类"", ""鸵鸟""]","[""鸵鸟""]",1,exact_or_contains_expected,0.027165981009602547,64,109,32
noise_0474,noise,"[""鸟类"", ""企鹅""]","[""企鹅""]",1,exact_or_contains_expected,0.02962502185255289,68,95,34
noise_0475,noise,"[""鸟类"", ""鹰""]","[""鹰""]",1,exact_or_contains_expected,0.01937500201165676,44,87,22
noise_0476,noise,"[""鸟类"", ""鹦鹉""]","[""鹦鹉""]",1,exact_or_contains_expected,0.02829195000231266,66,109,33
noise_0477,noise,"[""鸟类"", ""麻雀""]","[""麻雀""]",1,exact_or_contains_expected,0.025833025574684143,62,105,31
noise_0478,noise,"[""鸟类"", ""鸽子""]","[""鸽子""]",1,exact_or_contains_expected,0.02775003667920828,66,109,33
noise_0479,noise,"[""鸟类"", ""孔雀""]","[""孔雀""]",1,exact_or_contains_expected,0.025708985049277544,64,87,32
noise_0480,noise,"[""鸟类"", ""天鹅""]","[""天鹅""]",1,exact_or_contains_expected,0.020874955225735903,50,93,25
noise_0481,noise,"[""鸟类"", ""鸭子""]","[""鸭子""]",1,exact_or_contains_expected,0.030124967452138662,68,113,34
noise_0482,noise,"[""鸟类"", ""猫头鹰""]","[""猫头鹰""]",1,exact_or_contains_expected,0.03287498839199543,74,137,37
noise_0483,noise,"[""哺乳动物"", ""鸟类"", ""啄木鸟""]","[""啄木鸟""]",1,exact_or_contains_expected,0.02500001573935151,60,119,30
noise_0484,noise,"[""鸟类"", ""信天翁""]","[""信天翁""]",1,exact_or_contains_expected,0.02720800694078207,64,107,32
noise_0485,noise,"[""爬行动物"", ""蛇""]","[""蛇""]",1,exact_or_contains_expected,0.024917011614888906,56,91,28
noise_0486,noise,"[""爬行动物"", ""鳄鱼""]","[""鳄鱼""]",1,exact_or_contains_expected,0.027499976567924023,64,79,32
noise_0487,noise,"[""爬行动物"", ""乌龟""]","[""乌龟""]",1,exact_or_contains_expected,0.023957982193678617,56,111,28
noise_0488,noise,"[""爬行动物"", ""蜥蜴""]","[""蜥蜴""]",1,exact_or_contains_expected,0.017209036741405725,38,73,19
noise_0489,noise,"[""爬行动物"", ""壁虎""]","[""壁虎""]",1,exact_or_contains_expected,0.031333998776972294,70,105,35
noise_0490,noise,"[""爬行动物"", ""变色龙""]","[""变色龙""]",1,exact_or_contains_expected,0.024500011932104826,56,91,28
noise_0491,noise,"[""爬行动物"", ""眼镜蛇""]","[""眼镜蛇""]",1,exact_or_contains_expected,0.018250022549182177,38,73,19
noise_0492,noise,"[""爬行动物"", ""响尾蛇""]","[""响尾蛇""]",1,exact_or_contains_expected,0.010082963854074478,20,35,10
noise_0493,noise,"[""鱼类"", ""鲨鱼""]","[""鲨鱼""]",1,exact_or_contains_expected,0.02675002906471491,62,77,31
noise_0494,noise,"[""鱼类"", ""金鱼""]","[""金鱼""]",1,exact_or_contains_expected,0.01770904054865241,38,73,19
noise_0495,noise,"[""鱼类"", ""鲤鱼""]","[""鲤鱼""]",1,exact_or_contains_expected,0.024582957848906517,56,111,28
noise_0496,noise,"[""鱼类"", ""三文鱼""]","[""三文鱼""]",1,exact_or_contains_expected,0.024874985683709383,58,93,29
noise_0497,noise,"[""鱼类"", ""鲶鱼""]","[""鲶鱼""]",1,exact_or_contains_expected,0.02400000812485814,56,91,28
noise_0498,noise,"[""鱼类"", ""比目鱼""]","[""比目鱼""]",1,exact_or_contains_expected,0.026082969270646572,60,95,30
noise_0499,noise,"[""鱼类"", ""灯笼鱼""]","[""灯笼鱼""]",1,exact_or_contains_expected,0.02379197394475341,58,113,29
noise_0500,noise,"[""鱼类"", ""海马""]","[""海马""]",1,exact_or_contains_expected,0.02420798409730196,56,91,28
boundary_0501,boundary,"[""昆虫""]","[""昆虫""]",1,exact_or_contains_expected,0.006791029591113329,14,25,7
boundary_0502,boundary,"[""两栖动物""]","[""两栖动物""]",1,exact_or_contains_expected,0.0038339640013873577,7,11,3.5
boundary_0503,boundary,"[""熊变种0""]","[""熊变种0""]",1,exact_or_contains_expected,0.40670804446563125,1018,1036,509
boundary_0504,boundary,"[""狼变种0""]","[""狼变种0"", ""熊变种1""]",1,exact_or_contains_expected,0.8579580462537706,2032,2070,1016
boundary_0505,boundary,"[""豹变种0""]","[""豹变种0"", ""熊变种2""]",1,exact_or_contains_expected,0.8199590374715626,2034,2072,1017
boundary_0506,boundary,"[""鹿变种0""]","[""鹿变种0"", ""熊变种3""]",1,exact_or_contains_expected,0.8185829501599073,2036,2074,1018
boundary_0507,boundary,"[""象变种0""]","[""象变种0"", ""熊变种4""]",1,exact_or_contains_expected,0.8220410090871155,2038,2076,1019
boundary_0508,boundary,"[""鹰变种0""]","[""鹰变种0"", ""熊变种5""]",1,exact_or_contains_expected,0.8140000281855464,2040,2078,1020
boundary_0509,boundary,"[""蛇变种0""]","[""蛇变种0"", ""熊变种6""]",1,exact_or_contains_expected,0.8283340139314532,2042,2080,1021
boundary_0510,boundary,"[""鱼变种0""]","[""鱼变种0"", ""熊变种7""]",1,exact_or_contains_expected,0.8304170332849026,2044,2082,1022
boundary_0511,boundary,"[""鸟变种0""]","[""鸟变种0"", ""熊变种8""]",1,exact_or_contains_expected,0.832833000458777,2046,2084,1023
boundary_0512,boundary,"[""虫变种0""]","[""虫变种0"", ""熊变种9""]",1,exact_or_contains_expected,0.8032909827306867,2048,2086,1024
boundary_0513,boundary,"[""熊变种1""]","[""狼变种0"", ""熊变种1""]",1,exact_or_contains_expected,0.8067080052569509,2032,2070,1016
boundary_0514,boundary,"[""狼变种1""]","[""狼变种1""]",1,exact_or_contains_expected,0.40370802162215114,1022,1040,511
boundary_0515,boundary,"[""豹变种1""]","[""豹变种1"", ""狼变种2""]",1,exact_or_contains_expected,0.8356670150533319,2036,2074,1018
boundary_0516,boundary,"[""鹿变种1""]","[""鹿变种1"", ""狼变种3""]",1,exact_or_contains_expected,0.8367080008611083,2038,2076,1019
boundary_0517,boundary,"[""象变种1""]","[""象变种1"", ""狼变种4""]",1,exact_or_contains_expected,0.7966250414028764,2040,2078,1020
boundary_0518,boundary,"[""鹰变种1""]","[""鹰变种1"", ""狼变种5""]",1,exact_or_contains_expected,0.7750410004518926,2042,2080,1021
boundary_0519,boundary,"[""蛇变种1""]","[""蛇变种1"", ""狼变种6""]",1,exact_or_contains_expected,0.7804170018061996,2044,2082,1022
boundary_0520,boundary,"[""鱼变种1""]","[""鱼变种1"", ""狼变种7""]",1,exact_or_contains_expected,0.7759580039419234,2046,2084,1023
boundary_0521,boundary,"[""鸟变种1""]","[""鸟变种1"", ""狼变种8""]",1,exact_or_contains_expected,0.7784999907016754,2048,2086,1024
boundary_0522,boundary,"[""虫变种1""]","[""虫变种1"", ""狼变种9""]",1,exact_or_contains_expected,0.7770000374875963,2048,2086,1024
boundary_0523,boundary,"[""熊变种2""]","[""豹变种0"", ""熊变种2""]",1,exact_or_contains_expected,0.7906249957159162,2034,2072,1017
boundary_0524,boundary,"[""狼变种2""]","[""豹变种1"", ""狼变种2""]",1,exact_or_contains_expected,0.7844580104574561,2036,2074,1018
boundary_0525,boundary,"[""豹变种2""]","[""豹变种2""]",1,exact_or_contains_expected,0.38662500446662307,1026,1044,513
boundary_0526,boundary,"[""鹿变种2""]","[""鹿变种2"", ""豹变种3""]",1,exact_or_contains_expected,0.7826670189388096,2040,2078,1020
boundary_0527,boundary,"[""象变种2""]","[""象变种2"", ""豹变种4""]",1,exact_or_contains_expected,0.790499965660274,2042,2080,1021
boundary_0528,boundary,"[""鹰变种2""]","[""鹰变种2"", ""豹变种5""]",1,exact_or_contains_expected,0.7907079998403788,2044,2082,1022
boundary_0529,boundary,"[""蛇变种2""]","[""蛇变种2"", ""豹变种6""]",1,exact_or_contains_expected,0.7909999694675207,2046,2084,1023
boundary_0530,boundary,"[""鱼变种2""]","[""鱼变种2"", ""豹变种7""]",1,exact_or_contains_expected,0.7922499789856374,2048,2086,1024
boundary_0531,boundary,"[""鸟变种2""]","[""鸟变种2"", ""豹变种8""]",1,exact_or_contains_expected,0.772083003539592,2048,2086,1024
boundary_0532,boundary,"[""虫变种2""]","[""虫变种2"", ""豹变种9""]",1,exact_or_contains_expected,0.7830419926904142,2048,2086,1024
boundary_0533,boundary,"[""熊变种3""]","[""鹿变种0"", ""熊变种3""]",1,exact_or_contains_expected,0.8058330276980996,2036,2074,1018
boundary_0534,boundary,"[""狼变种3""]","[""鹿变种1"", ""狼变种3""]",1,exact_or_contains_expected,0.8086669840849936,2038,2076,1019
boundary_0535,boundary,"[""豹变种3""]","[""鹿变种2"", ""豹变种3""]",1,exact_or_contains_expected,0.8050829637795687,2040,2078,1020
boundary_0536,boundary,"[""鹿变种3""]","[""鹿变种3""]",1,exact_or_contains_expected,0.3997500170953572,1030,1048,515
boundary_0537,boundary,"[""象变种3""]","[""象变种3"", ""鹿变种4""]",1,exact_or_contains_expected,0.8071250049397349,2044,2082,1022
boundary_0538,boundary,"[""鹰变种3""]","[""鹰变种3"", ""鹿变种5""]",1,exact_or_contains_expected,0.8124590385705233,2046,2084,1023
boundary_0539,boundary,"[""蛇变种3""]","[""蛇变种3"", ""鹿变种6""]",1,exact_or_contains_expected,0.8026250288821757,2048,2086,1024
boundary_0540,boundary,"[""鱼变种3""]","[""鱼变种3"", ""鹿变种7""]",1,exact_or_contains_expected,0.7955830078572035,2048,2086,1024
boundary_0541,boundary,"[""鸟变种3""]","[""鸟变种3"", ""鹿变种8""]",1,exact_or_contains_expected,0.7867499953135848,2048,2086,1024
boundary_0542,boundary,"[""虫变种3""]","[""虫变种3"", ""鹿变种9""]",1,exact_or_contains_expected,0.7847919478081167,2048,2086,1024
boundary_0543,boundary,"[""熊变种4""]","[""象变种0"", ""熊变种4""]",1,exact_or_contains_expected,0.8010410238057375,2038,2076,1019
boundary_0544,boundary,"[""狼变种4""]","[""象变种1"", ""狼变种4""]",1,exact_or_contains_expected,0.8249160018749535,2040,2078,1020
boundary_0545,boundary,"[""豹变种4""]","[""象变种2"", ""豹变种4""]",1,exact_or_contains_expected,0.8151670335792005,2042,2080,1021
boundary_0546,boundary,"[""鹿变种4""]","[""象变种3"", ""鹿变种4""]",1,exact_or_contains_expected,0.8045830181799829,2044,2082,1022
boundary_0547,boundary,"[""象变种4""]","[""象变种4""]",1,exact_or_contains_expected,0.3957920125685632,1034,1052,517
boundary_0548,boundary,"[""鹰变种4""]","[""鹰变种4"", ""象变种5""]",1,exact_or_contains_expected,0.795207975897938,2048,2086,1024
boundary_0549,boundary,"[""蛇变种4""]","[""蛇变种4"", ""象变种6""]",1,exact_or_contains_expected,0.8032089681364596,2048,2086,1024
boundary_0550,boundary,"[""鱼变种4""]","[""鱼变种4"", ""象变种7""]",1,exact_or_contains_expected,0.7971249870024621,2048,2086,1024
